tweet_id,sentiment,content
1957042008,worry,trying get pilot first season friday night lights_dat_ oh gosh pass tissue_dat__dat__dat_
1957042316,sadness,_at_ aw headed to_int_ cancelled trip aussie
1957042474,worry,cystic lacrimal infectection_int__int_ eye face swollen hurts_exc__exc_
1957042509,worry,_at_ didn_clo_t think anyone caught
1957042579,empty,need sleeping_dat__dat_ i_clo_m even tired_dat__dat_
1957042734,empty,0
1957042799,neutral,oh nevermind think thing unsalvageable
1957042862,neutral,lyin bed_com_ faaaaar early
1957043226,sadness,sad christian lacroix file bankruptcy
1957043241,sadness,dont feel good all_dat_ fuckkk
1957044366,boredom,agree work double shift
1957044680,worry,looks like i_clo_ll never go zoo
1957044694,worry,_at_ ohh poor girl i_clo_ll email her_dat__dat__dat_ relying october mr_exc__exc_
1957044783,neutral,medhurst play again_int_
1957044789,worry,_at_ bad times_int_
1957044935,hate,aarrgghh _gui_ fu_ast_k_dat__dat__dat__dat__dat_a hose leaked water new floating floor
1957045395,sadness,go dreaded dmv tomorrow
1957045641,neutral,_at_ i_clo_m bit ben_clo_s thai_gui_ed
1957045692,happiness,english class_exc_ working interactive orals
1957045940,worry,_at_ thank rec doesn_clo_t work
1957046053,neutral,_at_ i_clo_m sorry_dat_ excited tomorrow night_int_ karaoke_exc__exc_ getting anything special bday_int_
1957046090,worry,puppy gizmo h8s me_dat__dat_ haha_dat_ still growls _at_ me_dat_ always look back _at_ long pruple scar fingie
1957046631,worry,don_clo_t know ima work tomorrow wit body dis sore ugh
1957046815,neutral,7_gui_11 w_sla_o
1957047408,neutral,_at_ yeah_com_ plus it_clo_s little far walk pinocchio_clo_s sushi
1957047569,worry,i_clo_m feeling pressure head always kicks nasty headache_dat_ i_clo_m looking forward this_dat_
1957047571,sadness,taylor swift joe jonas looked really good together_dat_ i_clo_m kinda sad broke up_dat_
1957047787,worry,i_clo_m suppose turn sentence outline research paper within hour online neck hurts_dat_
1957047828,worry,lady across way miscarriage_com_ say prayer
1957048027,sadness,god want sleep_dat_
1957048703,hate,_at_ ohhhh thunderstorms_dat__dat__dat_boo always make power go out_int__int_
1957048870,worry,feel deflated_dat_ doggy_dat_
1957049167,sadness,found book_dat_ starting real paper_gui_bound journal tonight_dat_ annoying zit lip_dat_ makes look like herpes
1957050633,hate,ratt rocked nashville tonite_dat__dat_one thing sucked_com_ encore_exc_ like 80_clo_s still fun show_dat_ pearcy hott bad boy look
1957050684,worry,feeling bad got bad news mum
1957050747,sadness,_at_ dun wan na
1957050890,sadness,_at_ damn girl i_clo_m ya got ta let know get kit together & amp_sem_ got flyer next weekend_int_ & quot_sem_m down_exc_
1957051517,sadness,_at_ dbl booooooo sick_com_ flippin blows_exc_ _dat__dat__dat_ bahaha kno dont many friends either_dat_ feel lame haha
1957052167,neutral,_at_ thats thinking time it_clo_s gon na 1 am_exc_
1957052211,neutral,peeps still here_dat_ fun times_dat_ got ta sleep tho_dat_ work a_dat_m_dat_ cool_com_ hot chicks here_dat_ none cool _____________dat_ missing
1957052409,worry,don_clo_t feel like working think tweet often_exc_
1957052932,sadness,feels sick stomach idkk whyy
1957053170,worry,vineri_dat__dat__dat_nimic special sau probabil un alt weekend pierdut_dat__dat__dat_
1957053247,neutral,counting hours lost sunshine weekend
1957053338,surprise,_at_ _gui_ dude saw sf pics_dat_ looks like mini excursion pretty kick ass_exc_ didn_clo_t see sun tho
1957053409,relief,home_dat_ safely_dat__dat__dat_ hungry
1957053566,sadness,_at_ um_com_ thrown _at__clo_s van yesterday taken er
1957055178,worry,got final table_com_ but_dat__dat__dat__dat_went third_dat_ don_clo_t think i_clo_ll getting free seat
1957055396,neutral,good morning work morning gutted lol nevermind
1957055530,hate,work morning friends get party up_dat__dat__dat__dat__dat_stupid bberry lite flashing red messages_exc_
1957055981,happiness,fb boring wan na sing right now_dat__dat__exc_ _ast__gui__ast_
1957056027,sadness,_at_ link doesn_clo_t work
1957056041,neutral,_at_ hahaha don_clo_t know anyone anything except powers lol_dat__dat__dat_ live bubble
1957056896,worry,humpalow um ya think so_dat__dat__dat_ cell dying
1957057026,worry,last day work_dat__dat__dat_sick bone
1957057469,worry,feel like i_clo_m house arrest_dat_
1957057586,neutral,love like war_com__com_easy begin_com_ hard end_dat__dat_fiuuhh_dat__dat__dat_
1957058130,surprise,_at_ ur supposed bk tho
1957058219,worry,_at_ know shortage shells crabs use beach due beach combers_int_ sad
1957058436,surprise,oh no_exc_ nighty night_dat_
1957058504,happiness,_at_ must_dat__dat__dat_ have_dat__dat__dat_ new music_dat__dat__dat_ won_clo_t sleep give us chapter 1_dat__dat__dat_ might die first though_dat__dat__dat_ hurry_exc_
1957059348,sadness,stupid tooooth hurts
1957059587,love,_at__col_ love song & quot_sem_together & quot_sem__dat_ that_clo_s & quot_sem_his & quot_sem_ song me_dat__dat__dat_well think it_clo_s still
1957059671,neutral,ready go _at_ school
1957059917,sadness,_at_ computers broken broke laptop use phone ahh still cause fucked order_dat_
1957060283,neutral,_at_ it_clo_s good isn_clo_t it_exc_ holiday chalet sight look v similar ones_dat_ going home today
1957060439,worry,it_clo_s sad economy_dat_ heard another friend losing job_dat_ sad_dat_ reminder that_dat__dat__dat_
1957061418,worry,_at_ i_clo_m starting feel really panicky anxious something bad happened cos seems like it_clo_s ages
1957061527,worry,dog ran awayyy
1957061884,hate,_at_ suck bad_dat_
1957062262,worry,i_clo_m back_dat_ top molar extracted swollen face_com_ numb_dat_ toothache sinus pain_dat_
1957062621,relief,finished 8 hours texas life insurance ce tonight_com_ 22 hours go
1957062676,worry,anyone know good rap songs_int_ need make rap_sla_fun cd idea helllllpppp
1957062698,love,want go peru summer ahhhhhhh_exc_ hopefully_exc_ yesyesyes_exc_ miss there_exc__exc__exc_
1957062783,empty,_at_ happen maids yours_int_ quit again_int_ _dat__dat__dat_
1957062827,sadness,i_clo_m awake_dat_ anybody else awake_int_ wish lived us since fun happens i_clo_m asleep_exc_
1957063783,hate,charle_clo_s power out_dat_ lol_exc_ damn savemart lost power could buy beer_dat_
1957063845,sadness,_at_ heehee_dat_ love you_exc_ tired_dat_
1957064177,worry,mobile phone refuses charge_exc__exc_ either battery broken chargerrr _par_ booooo
1957064253,worry,_at_ oh wish would get sign something send let call meet something
1957064566,worry,_at_ hmmm_com_ thought u sleeping_exc__exc_ bad can_clo_t see videos tomorrow night_dat_
1957064575,sadness,morning everyone sorry going early last night bad news_com_ felt totally crap today new day
1957064578,empty,went beach started raining
1957064908,sadness,wish parents put chinese school younger_dat_ then_com_ it_clo_ll much easier get job_dat__dat__dat_
1957065570,relief,_at_ _at_ yeah_com_ physically moving too_exc_ apparently we_clo_ll reporting directly mr_dat_ hayward_dat__dat__dat_
1957065963,neutral,_at_ airport_int_ didnt show tonight homo_exc_
1957066120,worry,_at_ jealous looks like schindler_clo_s list toronto
1957066701,enthusiasm,want another tatt
1957067386,neutral,_at_ what_int__exc_ come are_exc__exc__exc_ erock left bah d_col_
1957067779,enthusiasm,so_com_ need make lot money tomorrow
1957067988,sadness,_at_ room makes sad_dat_
1957068229,worry,nearly fell asleep_com_ jolted bed massive panic attack i_clo_m sure sleep all_dat_
1957068585,neutral,gays made 200 tonight
1957068880,sadness,_at_ oh f_ast_ck_exc_ completely forgot thirsty thursday_exc_ oh_dat_ my_dat_ gaga_dat_ sucks
1957069453,sadness,one people wrong_com_ world blames people there_com_ great world living in_exc_ shit_exc_
1957070273,surprise,_at_ nope_dat_ sleeping cuz live east coast_dat_
1957070484,neutral,_at_ bet cool sr_com_ huh_int_ it_clo_s here_dat_ haven_clo_t stopped sweating since noon dad packing
1957070534,sadness,_at__col_ eww_dat_ dislike
1957070786,worry,tactical mistake_col_ going city library buying milk_dat_ knew_int_ ouch ouch ouch_dat_ maybe good thing didn_clo_t try uni_dat_
1957070871,neutral,decided 2 trans frm relaxed 2 natural hair wish whole head looked like roots_dat_ age instant gratification_dat__dat__dat__dat_
1957071331,sadness,_at_ sorry bout cat_com_
1957071583,neutral,needs increase salary _url_
1957072308,worry,stomach feels like it_clo_s touching ground_dat__dat_i_clo_m full
1957072400,love,pug woke incredible sleep_exc_
1957072637,love,_at_ ` wait hear new album_dat_ ` sure amazing_dat_please replay love much_exc__exc__exc__exc_
1957072682,worry,sooo much work little time
1957072896,sadness,missed iron chef
1957073073,sadness,_at_ ds version sucks
1957073201,sadness,bad day
1957073668,enthusiasm,_at_ know ridiculous_exc_ never got hang love chicago want go shopping_dat__dat__dat_ trip sounds like fun
1957073753,hate,hates net_dat_ ayaw bumukas ng twitter_dat_ _url_
1957073984,worry,ugh_com_ internet down_exc_
1957074101,surprise,omg didnt tweet much today_dat__dat__dat__dat_ _ast_sadness_ast_
1957074214,worry,feeling giddy wan na go home_dat_
1957074267,neutral,week wasnt without adam lambert performance_exc__exc__exc_
1957074812,neutral,_at_ link doesn_clo_t work
1957074977,worry,packing_dat_ last day youth camp
1957075035,neutral,gossip girl_com_ coming back _exc_ chaceeeeeee_dat__dat_
1957075180,neutral,smh _at_ hiphop nursery rhymes
1957075229,worry,somebody please save polar bears_exc_
1957075268,happiness,_at_ noooooooooooo look lot pictures lol lol
1957075370,surprise,_at_ really sleepy _dat__dat__dat_bored right word _dat__dat__dat_ much work
1957075457,worry,come attention 16yo friend i_clo_ve recently gained ton weight_dat_ didn_clo_t know me_dat_
1957075557,worry,guess im staying home tonight_dat__dat__dat_no movie_gui_ing
1957076048,sadness,went cd store search cd_dat_
1957076214,worry,_at_ reminds weather month ago horrible hope well hugs
1957076433,sadness,miss mom_dat__dat_ & quot_sem_may angels lead & quot_sem_
1957076450,love,there_clo_s really android twitter app tweetie_clo_s calibre
1957076577,hate,jacksonville beach walking cold ass water work morning ily & lt_sem__par__clo__gui__clo__par_ & gt_sem_
1957077528,neutral,_at_ no_com_ it_clo_s not_dat__dat__dat_
1957077552,sadness,_at_ feel way every day
1957077564,sadness,can_clo_t sleep_dat_ sucks_dat_ one day sleep get go shopping mom_dat_ ugh_dat_
1957077934,neutral,_at_ well got home till tmw 530p comcast right didnt miss
1957078157,sadness,sleppytime_dat_ really missing godfather right now_dat_ love wayne
1957078740,sadness,headache right sucks
1957079130,worry,_at_ hope ya sleepin well guys still
1957079355,fun,finished_dat__dat__dat__dat_ i_clo_m not_dat_ color drawing_com_ come_dat_
1957079403,sadness,_at_ lakers_com_ baby lakers_exc__exc_ i_clo_ll miss game tmwr_dat_ work you_clo_ll keep posted please
1957079496,sadness,comfort food day_col_ pan mee_dat_ though_com_ didnt taste good_dat__dat_
1957079533,worry,damn drunk hot sucks
1957079568,sadness,misses baby_dat_
1957079622,worry,sleeping paperwork do_dat_
1957079972,worry,showered ice_gui_cold water_dat_ sweating now_dat_ means one thing_col_ i_clo_m sick
1957080150,worry,midnight cry_dat__dat_ wish person wanted_com_ wanted right
1957080521,neutral,_at_ i_clo_ma need follow real quick cause can_clo_t dm
1957080579,sadness,i_clo_m poorly can_clo_t sleep
1957080963,worry,went pole class_dat_ feeling discouraged_dat_ hopeless cones dancing sexy moves spreading legs_dat_
1957081280,worry,_at_ poor_com_ unfortunate souls don_clo_t appear pants all_dat__dat__dat_ _int_ _url_~78qvz
1957081795,worry,_at_ _at_ told often wash hair would never speak
1957082086,worry,looks like another sleepless night dedicated homework_dat_ sorry advance_com_ ms_dat_ chapman_dat_
1957082503,worry,_at_ _url_ _gui_ u lot mock me_exc__exc__exc_
1957082536,worry,didnt say goodnight
1957082538,hate,_at_ pussy_exc_ damnit_exc_ _col_sending e_gui_mail right btw_col_
1957082926,sadness,work tom_dat_
1957082939,neutral,hongkong international airport_dat_ wait 3_gui_4 hours next flight cebu_dat_
1957083056,neutral,can_clo_t sleep nothings tv_exc__exc_
1957083084,love,pics uploaded baby pics cats_dat_ missy adult pretty little kitty_com_ batty kitten heaven
1957083230,neutral,_at_ oh _dat__dat__dat_ you_clo_ve superseeded_int_ good enough
1957083616,sadness,today say goodbye second good friend week dmp least sun shinning i_clo_m definately working pm
1957083641,anger,fuckin_clo_m transtelecom
1957083786,boredom,really_com_ really bored_dat__dat__dat_ guess go bed
1957083910,worry,_at_ met stranger 10 min ago_dat_ stalking store
1957084165,surprise,_at_ tee beefin_dat__dat__dat__dat_what u supposed leavin_int__int__int__int_
1957084166,sadness,sometimes things say hurt ones love unintentionally_dat_ never ever take back fix it_dat_
1957084446,sadness,_at_ sucks_exc_
1957084552,neutral,_at_ iiii know_exc__exc__exc_ mean
1957084638,sadness,fever dont feel work
1957084742,worry,taking horse pills_com_ hoping get sleep tonight
1957084935,neutral,_at_ pgpm student where_int_ pgpm student 4 years back_dat_ wish could stay one
1957084945,sadness,missing _at__dat__dat__dat_6 days can_clo_t pass quick enough
1957085151,hate,_at_ hey_exc_ that_clo_s school_exc_ hate place_dat_
1957085211,sadness,working home today_com_ back killing doctor physio later today_dat_
1957085406,neutral,back work_dat__dat_ distractions_dat__dat_
1957086137,happiness,_at_ demi_com_ say hi ` enough_dat_ replay please love much_exc__exc__exc_
1957086150,neutral,awwww never noticed _url_
1957086168,neutral,_at_ sucks well state starts tomorrow im headin 2 bed_com_ nitey nite
1957086444,worry,looks like it_clo_s going nice work today_com_ annoying choice
1957086920,neutral,_at_ guys keep set list_int_ forgot ask one xx
1957087043,neutral,first impression silverlight_col_ sadly_com_ based saw today_com_ it_clo_s quite problematic
1957087059,worry,desperatly hoping dad takes vanessa_clo_s game
1957087780,worry,_at_ hi_exc_ fuck job_exc_
1957087793,sadness,missing deeply
1957088016,neutral,time go bed_com_ get go work
1957088179,happiness,_at_ big now_exc__exc__exc_ vanessa going 3 september_com_ going fast_exc_ hard cuz im workin much_com_ miss alot
1957088224,sadness,_at_ sniff sniff take care ravels_exc_ hopefully we_clo_ll chatting soon_dat_ mean time_com_ i_clo_ll hella miss you_dat_
1957088340,neutral,_at_ lucky_com_ want teleport
1957088574,worry,somebody please save polar bears_exc_
1957088900,worry,nose runny_com_ head pounding_com_ teeth hurt like bitch_dat_ man_dat_ _at__gui__par_ feel awful_dat_ _eq__par__par_
1957089208,sadness,don_clo_t want leave_dat__dat_
1957089386,relief,headin home_dat__dat__dat_refreshed mind soul justa lil bit_dat__dat__dat_bac reality_dat_
1957089465,happiness,good lord_com_ seen agency work upcoming open day_dat_ money jam
1957089708,empty,wut now_int__int__int__int_
1957089935,anger,working it_clo_s fridaaaayyyyy
